Common Name,Scientific Name,stateProvince,locality,decimalLatitude,decimalLongitude,Matched_Suburb,Matched_Postcode
Paspalum Grass,Paspalum dilatatum,Victoria,SPRINGDALLAH (580534) 1509 m from Piggoreet 20 deg,-37.73873,143.64011,STAFFORDSHIRE REEF,3351
Paspalum Grass,Paspalum dilatatum,Victoria,101333 SCOTTS CREEK,-38.49931,143.11928,SCOTTS CREEK,3267
Paspalum Grass,Paspalum dilatatum,Victoria,6606 TAMLEUGH NORTH,-36.5267,145.59549,SHEPPARTON,3632
Paspalum Grass,Paspalum dilatatum,Victoria,300179 COBDEN,-38.34726,143.03934,COBDEN,3266
Paspalum Grass,Paspalum dilatatum,Victoria,S6008700 Centre about 6 km W of NAREEN,-37.38028,141.50083,WANDO BRIDGE,3312
Paspalum Grass,Paspalum dilatatum,Victoria,C0403500 Centre about 26 km NW of SHEPHERDSON,-37.19833,146.81806,BILLABONG,3858
Paspalum Grass,Paspalum dilatatum,Victoria,CONNEWIRRICOO (561410) 6089 m from Harrow 55 deg,-37.19295,141.53672,HARROW,3317
Paspalum Grass,Paspalum dilatatum,Victoria,CRESSY (581563) 9231 m from Cressy 242 deg,-37.99365,143.72945,CRESSY,3322
Paspalum Grass,Paspalum dilatatum,Victoria,HADDON (581075) 666 m from Haddon 233 deg,-37.58748,143.72454,LUCAS,3350
Paspalum Grass,Paspalum dilatatum,Victoria,CHARAM (561122) 5041 m from Charam 174 deg,-36.94089,141.50537,WOMBELANO,3409
Paspalum Grass,Paspalum dilatatum,Victoria,MEREDITH (582709) 4443 m from Sheoaks 79 deg,-37.9026,144.08313,LETHBRIDGE,3332
Paspalum Grass,Paspalum dilatatum,Victoria,T3305400 Centre about 5 km NE of BUXTON,-37.39083,145.75417,BUXTON,3711
Paspalum Grass,Paspalum dilatatum,Victoria,5526 DHURRINGILE,-36.55661,145.21219,MURCHISON EAST,3610
Paspalum Grass,Paspalum dilatatum,Victoria,T3273700 Centre about 4 km E of MEREDITH,-37.84861,144.11806,BAMGANIE,3333
Paspalum Grass,Paspalum dilatatum,Victoria,U7006000 Centre about 1 km W of BRIMIN,-36.04833,146.21806,WAHGUNYAH,3687
Paspalum Grass,Paspalum dilatatum,Victoria,ROKEWOOD (580720) 1769 m from Rokewood 114 deg,-37.89229,143.70007,ROKEWOOD,3330
Paspalum Grass,Paspalum dilatatum,Victoria,F5564900 Centre about 6 km N of LICOLA,-37.57361,146.60167,CROOKAYAN,3858
Paspalum Grass,Paspalum dilatatum,Victoria,ROKEWOOD (580662) 6614 m from Rokewood 335 deg,-37.95297,143.74988,ROKEWOOD,3330
Paspalum Grass,Paspalum dilatatum,Victoria,Cardinia Motor Recreation and Education Park 335 McGregor Road Pakenham,-38.1032,145.45933,PAKENHAM SOUTH,3810
Paspalum Grass,Paspalum dilatatum,Victoria,CREIGHTONS CREEK (584069) 1726 m from Creightons Creek 120 deg,-36.86783,145.51151,LONGWOOD EAST,3666
Paspalum Grass,Paspalum dilatatum,Victoria,500218 DUNKELD,-37.62256,142.44449,NAREEB,3293
Paspalum Grass,Paspalum dilatatum,Victoria,501527 HAMILTON,-37.71552,142.04986,HAMILTON,3300
Paspalum Grass,Paspalum dilatatum,Victoria,500328 PURDEET,-37.91878,142.38509,CARAMUT,3274
Paspalum Grass,Paspalum dilatatum,Victoria,PITFIELD (582416) 3056 m from Rokewood Junction 65 deg,-37.85418,143.64526,STAFFORDSHIRE REEF,3351
Paspalum Grass,Paspalum dilatatum,Victoria,T2442000 Centre about 3 km NNW of EPPING,-37.62167,145.01833,EPPING DC,3076
Paspalum Grass,Paspalum dilatatum,Victoria,T4007700 Centre about 1 km S of SANDRINGHAM,-37.95778,145.00778,SANDRINGHAM,3191
Paspalum Grass,Paspalum dilatatum,Victoria,500661 BRANXHOLME,-37.84031,141.79927,BRANXHOLME,3302
Paspalum Grass,Paspalum dilatatum,Victoria,LANGKOOP (561137) 5538 m from Langkoop 344 deg,-37.14766,141.05204,KADNOOK,3318
Paspalum Grass,Paspalum dilatatum,Victoria,MAGPIE (550282) 2230 m from Cambrian Hill 292 deg,-37.63922,143.85205,BUNINYONG,3357
Paspalum Grass,Paspalum dilatatum,Victoria,CAPE CLEAR (580583) 2420 m from Cape Clear 297 deg,-37.79528,143.63952,STAFFORDSHIRE REEF,3351
Paspalum Grass,Paspalum dilatatum,Victoria,300203 BERRAMBOOL,-37.76792,142.69516,BERRAMBOOL,3379
Paspalum Grass,Paspalum dilatatum,Victoria,NE62 Located approximately 6 km north of Peechelba in the Warby Ovens National Park.,-36.13867,146.23059,BORALMA,3682
Paspalum Grass,Paspalum dilatatum,Victoria,501461 BOCHARA,-37.67057,141.93945,CAVENDISH,3314
Paspalum Grass,Paspalum dilatatum,Victoria,MIGA LAKE (560761) 4594 m from Miga Lake 187 deg,-36.89477,141.64675,MIGA LAKE,3409
Paspalum Grass,Paspalum dilatatum,Victoria,WILLOWVALE (580685) 3080 m from Wallinduc 46 deg,-37.87857,143.48583,LINTON,3360
Paspalum Grass,Paspalum dilatatum,Victoria,"SW286 Mt William Ck, near Lake Lonsdale. Ledcourt",-37.02353,142.55707,MOUNT DRYDEN,3381
Paspalum Grass,Paspalum dilatatum,Victoria,D1948300 Centre about 3 km S of RED CLIFFS,-34.33167,142.18889,RED CLIFFS,3496
Paspalum Grass,Paspalum dilatatum,Victoria,"Ghazeepore Road, Waurn Ponds - Biodiversity Assessment Ghazeepore Road, Waurn Ponds",-38.21821,144.30019,MARSHALL,3216
Paspalum Grass,Paspalum dilatatum,Victoria,F0086300 Centre about 3 km N of BARWO,-36.01083,145.15111,YIELIMA,3638
Paspalum Grass,Paspalum dilatatum,Victoria,WERNETH (582563) 5042 m from Werneth 300 deg,-37.97915,143.67449,CRESSY,3322
Paspalum Grass,Paspalum dilatatum,Victoria,U7508000 Centre about 2 km SSE of WILLOWDENE,-36.38389,145.04361,KYABRAM SOUTH,3620
Paspalum Grass,Paspalum dilatatum,Victoria,T2444200 Centre about 2 km SE of OFFICER,-38.07389,145.42667,OFFICER SOUTH,3809
Paspalum Grass,Paspalum dilatatum,Victoria,WERNETH (580881) 5203 m from Pitfield Plains 7 deg,-37.88551,143.5998,STAFFORDSHIRE REEF,3351
Paspalum Grass,Paspalum dilatatum,Victoria,HADDON (581082) 4395 m from Haddon 131 deg,-37.56509,143.68096,POOTILLA,3352
Paspalum Grass,Paspalum dilatatum,Victoria,E1314000 Centre about 2 km E of MERNDA,-37.59167,145.12083,MERNDA,3754
Paspalum Grass,Paspalum dilatatum,Victoria,T2449900 Centre about 3 km SSE of DIGGERS REST,-37.65361,144.73861,DIGGERS REST,3427
Paspalum Grass,Paspalum dilatatum,Victoria,100766 PORT CAMPBELL,-38.61509,143.00374,NIRRANDA,3268
Paspalum Grass,Paspalum dilatatum,Victoria,NAPOLEONS (581063) 1105 m from Napoleons 118 deg,-37.66643,143.82096,BONSHAW,3352
Paspalum Grass,Paspalum dilatatum,Victoria,T1900200 Centre about 1 km SW of OSBORNE,-38.26222,145.04667,MOUNT MARTHA,3934
Paspalum Grass,Paspalum dilatatum,Victoria,ROKEWOOD JUNCTION (580378) 2834 m from Rokewood Junction 274 deg,-37.84486,143.70895,ROKEWOOD,3330
Paspalum Grass,Paspalum dilatatum,Victoria,INVERLEIGH (581966) 1562 m from Inverleigh 270 deg,-38.10131,144.07369,MURGHEBOLUC,3218
Paspalum Grass,Paspalum dilatatum,Victoria,ROKEWOOD (582515) 1210 m from Rokewood 34 deg,-37.9078,143.71057,ROKEWOOD,3330
Paspalum Grass,Paspalum dilatatum,Victoria,N2665300 Centre about 1 km S of VIEW BANK,-37.73861,145.10028,LOWER PLENTY,3093
Paspalum Grass,Paspalum dilatatum,Victoria,EDENHOPE (561195) 10375 m from Charam 54 deg,-37.04097,141.41606,HARROW,3317
Paspalum Grass,Paspalum dilatatum,Victoria,651936 CHUTE,-37.34014,143.37698,AMPHITHEATRE,3468
Paspalum Grass,Paspalum dilatatum,Victoria,E2218500 Centre about 1 km N of MACLEOD,-37.71722,145.06583,MACLEOD WEST,3085
Paspalum Grass,Paspalum dilatatum,Victoria,T3295800 Centre about 6 km SE of JANCOURT EAST,-38.42361,143.20306,COBDEN,3266
Paspalum Grass,Paspalum dilatatum,Victoria,1513190A Centre about 3 km N of SWAN MARSH,-38.34852,143.38469,COROROOKE,3254
Paspalum Grass,Paspalum dilatatum,Victoria,Site 10 Mortlake-Ararat Rd,-37.61858,142.83664,YALLA-Y-POORA,3378
Paspalum Grass,Paspalum dilatatum,Victoria,B1930800 Centre about 2 km WNW of MICKLEHAM,-37.5525,144.84917,YUROKE,3063
Paspalum Grass,Paspalum dilatatum,Victoria,T2459000 Centre about 3 km WSW of ARDEER,-37.79694,144.76806,DEER PARK NORTH,3023
Paspalum Grass,Paspalum dilatatum,Victoria,INVERLEIGH (581986) 2458 m from Inverleigh 79 deg,-38.10524,144.02834,TEESDALE,3328
Paspalum Grass,Paspalum dilatatum,Victoria,101464 SOUTH PURRUMBETE,-38.34389,143.21261,COBDEN,3266
Paspalum Grass,Paspalum dilatatum,Victoria,T2468400 Centre about 1 km SSE of BOX HILL,-37.82722,145.13111,HOUSTON,3128
Paspalum Grass,Paspalum dilatatum,Victoria,500479 BUCKLEY SWAMP,-37.87262,142.07616,WARRABKOOK,3286
Paspalum Grass,Paspalum dilatatum,Victoria,E2338100 Centre about 102 m S of FLEMINGTON,-37.78556,144.94222,PARKVILLE,3052
Paspalum Grass,Paspalum dilatatum,Victoria,MOUNT MERCER (582253) 5024 m from Mount Mercer 3 deg,-37.85512,143.87131,ROKEWOOD,3330
Paspalum Grass,Paspalum dilatatum,Victoria,E1332500 Centre about 3 km S of MOUNT ELIZA,-38.21528,145.0975,KUNYUNG,3930
Paspalum Grass,Paspalum dilatatum,Victoria,U7006300 Centre about 4 km S of WAHGUNYAH,-36.04833,146.39306,WAHGUNYAH,3687
Paspalum Grass,Paspalum dilatatum,Victoria,N0209300 Centre about 1 km SSE of CLAYTON,-37.93306,145.13167,NOTTING HILL,3168
Paspalum Grass,Paspalum dilatatum,Victoria,650876 LAMPLOUGH,-37.13578,143.51127,MOYREISK,3477
Paspalum Grass,Paspalum dilatatum,Victoria,MEREDITH (581734) 2991 m from Meredith 168 deg,-37.81832,144.06338,BAMGANIE,3333
Paspalum Grass,Paspalum dilatatum,Victoria,T2511000 Centre about 4 km ENE of CLYDE NORTH,-38.09833,145.36917,CLYDE NORTH,3978
Paspalum Grass,Paspalum dilatatum,Victoria,GARIBALDI (582213) 532 m from Garibaldi 149 deg,-37.71814,143.88048,BUNINYONG,3357
Paspalum Grass,Paspalum dilatatum,Victoria,"Jan Juc Creek Reserve Jan Juc, SCS, VIC. 3228",-38.34592,144.3008,TORQUAY,3228
Paspalum Grass,Paspalum dilatatum,Victoria,"The Nook (East Bank), Sunbury The Nook (East Bank), along the northern extent of Jacksons Creek, Sunbury",-37.5801,144.7436,WILDWOOD,3429
Paspalum Grass,Paspalum dilatatum,Victoria,GRENVILLE (581248) 903 m from Grenville 5 deg,-37.78329,143.88093,BUNINYONG,3357
Paspalum Grass,Paspalum dilatatum,Victoria,501493 HAMILTON,-37.71443,142.01918,HAMILTON,3300
Paspalum Grass,Paspalum dilatatum,Victoria,U7506100 Centre about 2 km WNW of MERRIGUM,-36.36778,145.10861,MERRIGUM,3618
Paspalum Grass,Paspalum dilatatum,Victoria,U0201800 Centre about 2 km W of WARRANDYTE SOUTH,-37.76472,145.17778,DONCASTER EAST,3109
Paspalum Grass,Paspalum dilatatum,Victoria,100275 LESLIE MANOR,-38.08553,143.32625,WEERITE,3260
Paspalum Grass,Paspalum dilatatum,Victoria,ROKEWOOD (580871) 4375 m from Rokewood 41 deg,-37.92844,143.68556,ROKEWOOD,3330
Paspalum Grass,Paspalum dilatatum,Victoria,651213 MOONAMBEL,-36.99325,143.35305,MOYREISK,3477
Paspalum Grass,Paspalum dilatatum,Victoria,"E2713749 Bundoora Park, Bundoora",-37.7043,145.03569,LA TROBE UNIVERSITY,3086
Paspalum Grass,Paspalum dilatatum,Victoria,T3298600 Centre about 2 km NW of KENNETT RIVER,-38.65694,143.84583,GREY RIVER,3234
Paspalum Grass,Paspalum dilatatum,Victoria,500207 GLENTHOMPSON,-37.61815,142.46884,NAREEB,3293
Paspalum Grass,Paspalum dilatatum,Victoria,652675 APOLLO BAY,-38.77234,143.64648,MARENGO,3233
Paspalum Grass,Paspalum dilatatum,Victoria,ROSS CREEK (582095) 2775 m from Ross Creek 331 deg,-37.65539,143.77179,BONSHAW,3352
Paspalum Grass,Paspalum dilatatum,Victoria,MANNIBADAR (582471) 4059 m from Willowvale 210 deg,-37.78157,143.48205,LINTON,3360
Paspalum Grass,Paspalum dilatatum,Victoria,651665 BREWSTER,-37.48824,143.55239,POOTILLA,3352
Paspalum Grass,Paspalum dilatatum,Victoria,6331 DHURRINGILE,-36.54301,145.23793,MURCHISON EAST,3610
Paspalum Grass,Paspalum dilatatum,Victoria,500584 BYADUK,-37.94385,141.91552,CONDAH SWAMP,3286
Paspalum Grass,Paspalum dilatatum,Victoria,N2341400 Centre about 1 km NW of HEIDELBERG WEST,-37.73972,145.03944,HEIDELBERG WEST,3081
Paspalum Grass,Paspalum dilatatum,Victoria,T2448100 Centre about 1 km E of COOLAROO,-37.65472,144.94333,KYABRAM,3619
Paspalum Grass,Paspalum dilatatum,Victoria,Peterborough P185 ISO Moyne,-38.58896,142.86904,PETERBOROUGH,3270
Paspalum Grass,Paspalum dilatatum,Victoria,B1887700 Centre about 2 km ESE of BRAESIDE,-37.99972,145.12639,MORDIALLOC NORTH,3195
Paspalum Grass,Paspalum dilatatum,Victoria,650159 KAWARREN,-38.4739,143.62321,GERANGAMETE,3249
Paspalum Grass,Paspalum dilatatum,Victoria,U4055100 Centre about 2 km SE of STONY CREEK,-38.59806,146.06111,STONY CREEK,3957
Paspalum Grass,Paspalum dilatatum,Victoria,101461 BOSTOCKS CREEK,-38.32383,143.14805,COBDEN,3266
Paspalum Grass,Paspalum dilatatum,Victoria,"155 Staughton Vale Road, Staughton Vale 3.5 km SW of Staughton Vale",-37.8761,144.26306,STAUGHTON VALE,3340
Paspalum Grass,Paspalum dilatatum,Victoria,site 1 barwon prison,-37.97506,144.36044,LOVELY BANKS,3213
Paspalum Grass,Paspalum dilatatum,Victoria,E1313500 Centre about 2 km ESE of YAN YEAN,-37.57556,145.12306,MERNDA,3754
Paspalum Grass,Paspalum dilatatum,Victoria,"Lake Lorne, Drysdale - Biodiversity Assessment Lake Lorne, Drysdale",-38.18158,144.55607,CLIFTON SPRINGS,3222
Paspalum Grass,Paspalum dilatatum,Victoria,GYMBOWEN (561031) 7086 m from Gymbowen 265 deg,-36.72795,141.67102,MITRE,3409
Paspalum Grass,Paspalum dilatatum,Victoria,PITTONG (580172) 2637 m from Pittong 179 deg,-37.64649,143.48628,LINTON,3360
Paspalum Grass,Paspalum dilatatum,Victoria,B1886700 Centre about 2 km ESE of BRAESIDE,-37.99972,145.12639,MORDIALLOC NORTH,3195
Paspalum Grass,Paspalum dilatatum,Victoria,"20 Creasey Court, Bulla adjacent and E of Deep Creek",-37.63739,144.79909,BULLA,3428
Paspalum Grass,Paspalum dilatatum,Victoria,500614 BYADUK,-37.94139,142.00336,WARRABKOOK,3286
Paspalum Grass,Paspalum dilatatum,Victoria,1517958A Centre about 4 km N of GORAE,-38.19854,141.55137,PORTLAND NORTH,3305
Paspalum Grass,Paspalum dilatatum,Victoria,T2432400 Centre about 2 km WNW of DERRIMUT,-37.81639,144.76333,LAVERTON NORTH,3026
Paspalum Grass,Paspalum dilatatum,Victoria,T3352100 Centre about 8 km WSW of SUGGAN BUGGAN,-36.975,148.23611,BRUMBY,3885
Paspalum Grass,Paspalum dilatatum,Victoria,Ararat - Western Highway - Ararat Airfield Down side of Ballarat-Ararat railway (south side). Population located in dep,-37.30462,142.98939,MOYSTON,3377
Paspalum Grass,Paspalum dilatatum,Victoria,500434 YATCHAW,-37.85856,142.153,PURDEET,3289
Paspalum Grass,Paspalum dilatatum,Victoria,U0011800 Centre about 4 km WNW of BARNAWARTHA NORTH,-36.05694,146.69917,BARNAWARTHA NORTH,3691
Paspalum Grass,Paspalum dilatatum,Victoria,Melton Botanic Trail - Biodiversity Assessment Melton Botanic Trail,-37.69298,144.58881,COBBLEBANK,3338
Paspalum Grass,Paspalum dilatatum,Victoria,"SW150 Woodaches Rd- road reserve, north of Chetwind- Nareen Rd, Brimboal.",-37.37422,141.4727,WANDO BRIDGE,3312
Paspalum Grass,Paspalum dilatatum,Victoria,E1900300 Centre about 2 km N of LANGWARRIN,-38.13389,145.17639,PINES FOREST,3200
Paspalum Grass,Paspalum dilatatum,Victoria,HADDON (582263) 3126 m from Smythesdale 179 deg,-37.61617,143.68264,LUCAS,3350
Paspalum Grass,Paspalum dilatatum,Victoria,West 1720 Bass Highway West 1720 Bass Highway,-38.4223,145.5168,GLEN FORBES,3990
Paspalum Grass,Paspalum dilatatum,Victoria,T2477000 Centre about 1 km E of DUDLEY SOUTH,-38.59806,145.58444,SOUTH DUDLEY,3995
Paspalum Grass,Paspalum dilatatum,Victoria,Cranbourne Train Station,-38.0993,145.28018,SKYE,3977
Paspalum Grass,Paspalum dilatatum,Victoria,T0086100 Centre about 2 km W of BURLEIGH,-37.84833,145.41806,SILVAN,3795
Paspalum Grass,Paspalum dilatatum,Victoria,"Pioneer Park Grassland 21A Manchester Drive, Sydenham Victoria 3037",-37.68734,144.76029,WATERGARDENS,3038
Paspalum Grass,Paspalum dilatatum,Victoria,Point Wilson 4.6km of northern Dandos Road reserve,-38.05889,144.45528,POINT WILSON,3212
Paspalum Grass,Paspalum dilatatum,Victoria,1584102A Centre about 1 km SE of BARKERS CREEK,-37.03183,144.25132,CASTLEMAINE,3450
Paspalum Grass,Paspalum dilatatum,Victoria,T3274800 Centre about 2 km NW of SYDENHAM PARK,-37.66944,144.76806,WATERGARDENS,3038
Paspalum Grass,Paspalum dilatatum,Victoria,B1957200 Centre about 2 km E of DEER PARK,-37.765,144.78472,DEER PARK NORTH,3023
Paspalum Grass,Paspalum dilatatum,Victoria,Lawrie Emmins reserve Williams Landing,-37.85188,144.75474,WILLIAMS LANDING,3027
Paspalum Grass,Paspalum dilatatum,Victoria,6106 TATURA,-36.41342,145.2593,TOOLAMBA WEST,3614
Paspalum Grass,Paspalum dilatatum,Victoria,BUNINYONG (550220) 1969 m from Scotchman 277 deg,-37.66959,143.87268,BUNINYONG,3357
Paspalum Grass,Paspalum dilatatum,Victoria,T0254800 Centre about 2 km E of CAMPBELLFIELD,-37.67222,144.98444,WODONGA,3689
Paspalum Grass,Paspalum dilatatum,Victoria,WARRENHEIP (550062) 1670 m from Nerrina 356 deg,-37.56413,143.91005,BALLARAT MC,3354
Paspalum Grass,Paspalum dilatatum,Victoria,T3290000 Centre about 4 km NNW of STRADBROKE WEST,-38.23333,146.93806,WILLUNG SOUTH,3847
Paspalum Grass,Paspalum dilatatum,Victoria,501483 HAMILTON,-37.74078,141.96892,HAMILTON,3300
Paspalum Grass,Paspalum dilatatum,Victoria,501327 CAVENDISH,-37.5254,141.9761,CAVENDISH,3314
Paspalum Grass,Paspalum dilatatum,Victoria,SMYTHES CREEK (561448) 2222 m from Smythes Creek 316 deg,-37.61025,143.78684,BONSHAW,3352
Paspalum Grass,Paspalum dilatatum,Victoria,652029 IRREWILLIPE,-38.41298,143.46095,IRREWILLIPE,3249
Paspalum Grass,Paspalum dilatatum,Victoria,500574 BYADUK,-37.91002,141.95178,MACARTHUR,3286
Paspalum Grass,Paspalum dilatatum,Victoria,BAILIESTON (584221) 955 m from Bailieston East 241 deg,-36.73605,145.11902,WIRRATE,3608
Paspalum Grass,Paspalum dilatatum,Victoria,T0010100 Centre about 3 km N of DOREEN,-37.58167,145.13472,YAN YEAN,3755
Paspalum Grass,Paspalum dilatatum,Victoria,KITHBROOK (585092) 2265 m from Kithbrook 139 deg,-36.80719,145.73199,RUFFY,3666
Paspalum Grass,Paspalum dilatatum,Victoria,E1820200 Centre about 1 km ENE of WHITTINGTON,-38.17472,144.40278,THOMSON,3219
Paspalum Grass,Paspalum dilatatum,Victoria,T0775200 Centre about 2 km NNE of FAWKNER,-37.695,144.97861,FAWKNER,3060
Paspalum Grass,Paspalum dilatatum,Victoria,LGR16 Corangamite CMA and Glenelg-Hopkins CMA regions,-37.70262,142.31136,MOUTAJUP,3294
Paspalum Grass,Paspalum dilatatum,Victoria,F3204800 Centre about 5 km N of TAMLEUGH,-36.55528,145.6125,SHEPPARTON,3632
Paspalum Grass,Paspalum dilatatum,Victoria,300071 LISMORE,-37.92581,143.34741,MOUNT BUTE,3324
Paspalum Grass,Paspalum dilatatum,Victoria,650220 PITTONG,-37.65366,143.50472,HAPPY VALLEY,3360
Paspalum Grass,Paspalum dilatatum,Victoria,E1301700 Centre about 1 km ESE of SAINT ALBANS SOUTH,-37.75722,144.82278,SUNSHINE NORTH,3020
Paspalum Grass,Paspalum dilatatum,Victoria,E2367500 Centre about 2 km N of DINGLEY,-37.96583,145.13194,SPRINGVALE SOUTH,3172
Paspalum Grass,Paspalum dilatatum,Victoria,500252 GLENTHOMPSON,-37.71512,142.48863,NAREEB,3293
Paspalum Grass,Paspalum dilatatum,Victoria,T0061300 Centre about 1 km SE of LILYDALE,-37.765,145.35917,LILYDALE,3140
Paspalum Grass,Paspalum dilatatum,Victoria,ROSS CREEK (581100) 3651 m from Cambrian Hill 57 deg,-37.64929,143.79391,BONSHAW,3352
Paspalum Grass,Paspalum dilatatum,Victoria,E2359000 Centre about 2 km SSW of WARRANDYTE NORTH,-37.7325,145.18139,RESEARCH,3095
Paspalum Grass,Paspalum dilatatum,Victoria,MEREDITH (582725) 2819 m from Meredith 188 deg,-37.81966,144.07477,BAMGANIE,3333
Paspalum Grass,Paspalum dilatatum,Victoria,650187 GELLIBRAND,-38.50223,143.51783,CARLISLE RIVER,3239
Paspalum Grass,Paspalum dilatatum,Victoria,T2456900 Centre about 374 m S of MERNDA,-37.59694,145.1025,MERNDA,3754
Paspalum Grass,Paspalum dilatatum,Victoria,ULLSWATER (560844) 9637 m from Karnak 41 deg,-36.93027,141.40968,KADNOOK,3318
Paspalum Grass,Paspalum dilatatum,Victoria,E1126700 Centre about 1 km W of INVERLOCH,-38.62778,145.71306,POUND CREEK,3996
Paspalum Grass,Paspalum dilatatum,Victoria,Middle Creek Rail 3 (Reserve East) Middle Creek Railway Reserve-Eastern fenced area on North side of Ballarat-Ararat rai,-37.4099,143.2555,NERRING,3373
Paspalum Grass,Paspalum dilatatum,Victoria,EUROA (585139) 4022 m from Euroa 126 deg,-36.72794,145.53181,RUFFY,3666
Paspalum Grass,Paspalum dilatatum,Victoria,"Jacksons Hill Hamersmith, Sunbury (Site 72) Jacksons Hill Hamersmith, Sunbury (Site 72), part of Hume Conservation Reser",-37.60077,144.74116,WILDWOOD,3429
Paspalum Grass,Paspalum dilatatum,Victoria,U0703300 Centre about 5 km N of NAMBROK,-38.00917,146.86972,MAFFRA WEST UPPER,3859
Paspalum Grass,Paspalum dilatatum,Victoria,9844 LAKE BOLAC,-37.68845,142.90057,YALLA-Y-POORA,3378
Paspalum Grass,Paspalum dilatatum,Victoria,Western Highway Project - Ararat to Stawell Western highway road reserve and private property between Ararat and Stawell,-37.1696,142.8693,MOYSTON,3377
Paspalum Grass,Paspalum dilatatum,Victoria,101490 PRINCETOWN,-38.67078,143.21805,PRINCETOWN,3269
Paspalum Grass,Paspalum dilatatum,Victoria,BANNOCKBURN (582901) 4616 m from Lethbridge 334 deg,-38.00464,144.15302,SUTHERLANDS CREEK,3331
Paspalum Grass,Paspalum dilatatum,Victoria,500979 VASEY,-37.3992,141.8865,PIGEON PONDS,3407
Paspalum Grass,Paspalum dilatatum,Victoria,101223 DALES CREEK,-37.52559,144.29876,GREENDALE,3341
Paspalum Grass,Paspalum dilatatum,Victoria,CHARAM (561208) 2942 m from Charam 271 deg,-36.98753,141.54431,WOMBELANO,3409
Paspalum Grass,Paspalum dilatatum,Victoria,LETHBRIDGE (581804) 1889 m from Lethbridge 205 deg,-37.95174,144.13985,LETHBRIDGE,3332
Paspalum Grass,Paspalum dilatatum,Victoria,U7507000 Centre about 2 km S of WILLOWDENE,-36.38361,145.02806,KYABRAM SOUTH,3620
Paspalum Grass,Paspalum dilatatum,Victoria,S0336000 Centre about 5 km NNE of CUDGEE,-38.30722,142.68,PURNIM,3278
Paspalum Grass,Paspalum dilatatum,Victoria,501532 STRATHKELLAR,-37.68836,142.11491,HAMILTON,3300
Paspalum Grass,Paspalum dilatatum,Victoria,"Broken Creek A The site is on the north side of the Broken Creek, approximately 9.5km (direct) NE of Nathalia(see site m",-36.02709,145.10462,PICOLA WEST,3639
Paspalum Grass,Paspalum dilatatum,Victoria,500776 DUNKELD,-37.637,142.28509,MOUTAJUP,3294
